InvoiceNo,Date,StoreID,ProductID,Category,Quantity,UnitPrice,Discount,CostPerUnit,CustomerType,PaymentMode
INV1013889,2025-10-12 02:20:05,STR050,PRD0014,Clothing,7,857.81,5,557.31,Returning,Digital
INV1013890,2024-09-15 04:55:05,STR040,PRD0018,Clothing,2,2675.33,0,1079.57,Returning,Digital
INV1013891,2025-05-20 03:29:05,STR024,PRD0001,Clothing,1,606.53,0,1400.61,Returning,Digital
INV1013892,2025-05-31 04:17:05,STR048,PRD0003,Clothing,3,2756.93,5,499.68,Returning,Card
INV1013893,2025-03-07 02:13:05,STR044,PRD0090,Shoes,3,4279.4,0,154.79,Returning,Cash
INV1013894,2024-09-06 08:34:05,STR013,PRD0044,Accessories,1,3470.52,5,640.05,Returning,Cash
INV1013895,2025-08-04 03:33:05,STR050,PRD0024,Clothing,3,4662.51,20,344.75,New,Cash
INV1013896,2025-08-03 18:19:05,STR033,PRD0083,Shoes,1,7048.46,0,1246.48,Returning,Cash
INV1013897,2025-01-20 06:35:05,STR020,PRD0036,Clothing,3,2313.78,5,1322.1,New,Card
INV1013898,2025-08-28 00:31:05,STR021,PRD0046,Accessories,3,9351.89,0,527.2,Returning,Card
INV1013899,2025-07-04 03:42:05,STR022,PRD0073,Accessories,3,6209.53,5,1951.58,Returning,Card
INV1013900,2024-02-11 00:56:05,STR016,PRD0038,Clothing,5,2008.42,0,1112.63,Returning,Card
INV1013901,2024-02-26 08:08:05,STR020,PRD0063,Accessories,3,3021.37,5,1121.34,Returning,Card
INV1013902,2024-04-21 05:24:05,STR009,PRD0001,Clothing,5,2584.04,0,1546.54,Returning,Card
INV1013903,2025-03-05 04:23:05,STR010,PRD0115,Shoes,4,6042.25,15,1927.93,Returning,Cash
INV1013904,2025-02-07 00:18:05,STR007,PRD0053,Accessories,4,2398.15,15,494.47,Returning,Card
INV1013905,2024-10-01 20:23:05,STR021,PRD0099,Shoes,4,2502.85,0,2007.64,Returning,Card
INV1013906,2025-04-16 23:59:05,STR035,PRD0045,Accessories,2,5696.34,0,266.59,Returning,Cash
INV1013907,2024-04-04 21:27:05,STR003,PRD0056,Accessories,1,304.43,5,1385.23,New,Digital
INV1013908,2025-04-30 22:04:05,STR019,PRD0085,Shoes,2,6490.03,0,995.72,New,Cash
INV1013909,2024-05-28 18:08:05,STR022,PRD0052,Accessories,3,3354.45,0,552.65,New,Card
INV1013910,2024-01-20 08:09:05,STR004,PRD0016,Clothing,4,4340.42,0,1323.47,Returning,Cash
INV1013911,2024-03-07 05:46:05,STR031,PRD0089,Shoes,4,7601.47,10,244.63,Returning,Digital
INV1013912,2025-04-13 21:23:05,STR038,PRD0091,Shoes,4,6490.09,0,284.87,Returning,Card
INV1013913,2025-06-08 00:16:05,STR004,PRD0001,Clothing,5,3732.72,20,1360.24,New,Digital
INV1013914,2025-05-30 06:20:05,STR045,PRD0017,Clothing,4,4226.58,20,485.45,Returning,Digital
INV1013915,2024-01-07 18:55:05,STR049,PRD0026,Clothing,4,4026.18,15,883.47,Returning,Card
INV1013916,2024-11-08 19:57:05,STR042,PRD0062,Accessories,1,2389.38,5,1340.15,Returning,Card
INV1013917,2024-10-21 01:42:05,STR023,PRD0052,Accessories,3,9897.69,30,441.81,Returning,Cash
INV1013918,2025-02-02 05:22:05,STR029,PRD0003,Clothing,8,2205.21,10,671.31,New,Cash
INV1013919,2024-04-30 22:23:05,STR049,PRD0011,Clothing,2,3107.51,0,416.32,Returning,Digital
INV1013920,2023-12-21 08:04:05,STR008,PRD0039,Clothing,3,2150.21,0,1842.07,New,Digital
INV1013921,2024-04-21 21:32:05,STR013,PRD0058,Accessories,5,2124.85,10,1456.71,Returning,Card
INV1013922,2024-10-29 19:35:05,STR026,PRD0027,Clothing,3,1593.41,5,244.69,New,Cash
INV1013923,2024-09-27 01:48:05,STR008,PRD0110,Shoes,3,7691.17,15,1547.88,Returning,Digital
INV1013924,2024-01-12 00:19:05,STR017,PRD0013,Clothing,3,2875.0,5,178.53,Returning,Card
INV1013925,2025-07-11 05:55:05,STR006,PRD0006,Clothing,5,1351.58,20,1178.04,Returning,Card
INV1013926,2024-08-03 23:07:05,STR030,PRD0018,Clothing,3,2039.94,0,1058.01,Returning,Card
INV1013927,2025-04-10 01:09:05,STR045,PRD0016,Clothing,2,1729.89,5,965.66,Returning,Cash
INV1013928,2024-05-30 02:30:05,STR012,PRD0100,Shoes,2,5877.64,0,1539.08,Returning,Card
INV1013929,2025-04-17 00:10:05,STR022,PRD0057,Accessories,3,3318.03,0,471.89,Returning,Card
INV1013930,2023-12-11 17:58:05,STR015,PRD0059,Accessories,4,438.76,0,471.21,Returning,Card
INV1013931,2024-12-30 20:17:05,STR022,PRD0032,Clothing,6,4507.49,20,1305.63,New,Cash
INV1013932,2024-02-23 20:09:05,STR016,PRD0111,Shoes,5,7412.75,25,1743.78,Returning,Digital
INV1013933,2024-08-05 05:31:05,STR018,PRD0022,Clothing,3,3723.11,10,1516.67,New,Card
INV1013934,2025-10-03 08:02:05,STR008,PRD0064,Accessories,3,2615.57,0,1549.0,Returning,Cash
INV1013935,2024-11-16 17:57:05,STR050,PRD0057,Accessories,5,6322.48,0,469.73,Returning,Digital
INV1013936,2024-01-01 02:55:05,STR006,PRD0003,Clothing,7,4241.44,5,501.18,Returning,Cash
INV1013937,2025-01-16 22:22:05,STR006,PRD0083,Shoes,4,7137.21,5,969.79,Returning,Card
INV1013938,2024-12-17 00:58:05,STR013,PRD0110,Shoes,7,3947.46,10,1649.34,Returning,Card
INV1013939,2025-11-08 00:28:05,STR033,PRD0089,Shoes,5,3483.84,15,223.26,New,Digital
INV1013940,2025-02-12 04:57:05,STR043,PRD0108,Shoes,5,5365.23,10,744.15,Returning,Cash
INV1013941,2025-11-15 06:07:05,STR022,PRD0105,Shoes,6,923.26,0,537.33,New,Card
INV1013942,2024-08-25 08:23:05,STR044,PRD0065,Accessories,2,9718.4,0,1602.84,Returning,Digital
INV1013943,2024-06-04 18:30:05,STR042,PRD0024,Clothing,2,591.07,5,465.94,New,Card
INV1013944,2024-04-12 00:45:05,STR026,PRD0098,Shoes,1,5656.43,0,1001.37,Returning,Card
INV1013945,2024-10-22 07:15:05,STR040,PRD0112,Shoes,2,6184.3,0,497.89,Returning,Card
INV1013946,2025-07-15 21:51:05,STR046,PRD0081,Shoes,5,5559.51,25,1113.76,Returning,Digital
INV1013947,2024-04-18 00:17:05,STR043,PRD0023,Clothing,2,3563.71,0,655.66,New,Card
INV1013948,2023-12-27 00:10:05,STR010,PRD0042,Accessories,4,9552.63,10,197.07,New,Card
INV1013949,2025-07-11 05:35:05,STR045,PRD0064,Accessories,6,2901.71,30,1577.31,Returning,Card
INV1013950,2025-02-17 06:31:05,STR034,PRD0029,Clothing,2,3343.4,5,1369.14,New,Cash
INV1013951,2024-11-10 20:48:05,STR018,PRD0096,Shoes,4,6367.43,0,793.47,Returning,Digital
INV1013952,2025-05-28 04:54:05,STR019,PRD0077,Accessories,5,9103.87,25,2004.56,Returning,Cash
INV1013953,2025-03-13 18:08:05,STR018,PRD0097,Shoes,3,4576.49,5,1729.11,Returning,Digital
INV1013954,2025-11-01 06:56:05,STR009,PRD0019,Clothing,6,3560.07,5,1325.6,Returning,Cash
INV1013955,2024-11-06 06:05:05,STR043,PRD0007,Clothing,3,3756.76,0,1612.85,New,Digital
INV1013956,2024-03-20 04:00:05,STR036,PRD0109,Shoes,5,6127.34,30,975.61,New,Card
INV1013957,2024-05-07 23:17:05,STR011,PRD0045,Accessories,4,679.29,10,242.41,New,Card
INV1013958,2025-09-14 22:05:05,STR037,PRD0020,Clothing,3,1699.07,0,96.68,New,Cash
INV1013959,2024-02-09 23:03:05,STR050,PRD0091,Shoes,4,4867.09,0,283.72,Returning,Cash
INV1013960,2023-12-21 23:04:05,STR028,PRD0103,Shoes,4,3091.74,0,1673.22,New,Card
INV1013961,2024-12-18 05:43:05,STR034,PRD0107,Shoes,3,4158.44,0,276.28,New,Digital
INV1013962,2025-05-28 19:20:05,STR024,PRD0043,Accessories,3,656.31,15,580.39,Returning,Digital
INV1013963,2024-01-13 18:09:05,STR011,PRD0094,Shoes,5,1420.15,15,741.57,Returning,Digital
INV1013964,2024-05-05 05:27:05,STR023,PRD0102,Shoes,1,7276.68,0,1484.48,Returning,Cash
INV1013965,2024-03-10 02:35:05,STR012,PRD0112,Shoes,3,2311.95,10,665.54,Returning,Card
INV1013966,2024-09-16 03:51:05,STR033,PRD0106,Shoes,2,1594.39,0,1205.0,New,Card
INV1013967,2025-06-22 17:46:05,STR036,PRD0051,Accessories,4,5173.47,0,681.23,Returning,Card
INV1013968,2024-03-02 20:06:05,STR048,PRD0053,Accessories,5,8521.29,0,653.57,New,Digital
INV1013969,2024-04-10 00:18:05,STR007,PRD0086,Shoes,1,6743.8,0,541.01,Returning,Cash
INV1013970,2025-10-17 21:59:05,STR018,PRD0101,Shoes,9,6805.88,0,130.09,Returning,Cash
INV1013971,2024-10-02 22:14:05,STR045,PRD0009,Clothing,8,1917.25,10,813.34,Returning,Card
INV1013972,2025-07-04 19:04:05,STR027,PRD0071,Accessories,2,6060.4,5,543.86,New,Digital
INV1013973,2024-10-07 05:55:05,STR045,PRD0109,Shoes,6,3494.04,0,776.44,New,Digital
INV1013974,2025-09-13 22:05:05,STR041,PRD0039,Clothing,1,4054.87,0,1851.26,Returning,Digital
INV1013975,2025-08-03 22:46:05,STR006,PRD0069,Accessories,2,2981.45,0,649.58,Returning,Cash
INV1013976,2025-01-21 06:29:05,STR046,PRD0074,Accessories,2,6262.01,0,701.66,Returning,Cash
INV1013977,2024-06-15 06:08:05,STR036,PRD0010,Clothing,2,1603.76,0,148.71,Returning,Cash
INV1013978,2025-10-30 18:28:05,STR040,PRD0088,Shoes,4,2432.27,10,1194.39,Returning,Cash
INV1013979,2024-06-02 05:21:05,STR048,PRD0115,Shoes,5,1622.05,25,1603.44,New,Cash
INV1013980,2025-05-25 19:28:05,STR027,PRD0022,Clothing,1,2561.95,0,1594.31,New,Cash
INV1013981,2025-01-02 21:35:05,STR031,PRD0005,Clothing,3,3780.82,5,1782.65,New,Card
INV1013982,2024-02-08 08:28:05,STR024,PRD0102,Shoes,4,2106.68,20,1206.42,New,Digital
INV1013983,2025-08-16 07:24:05,STR044,PRD0032,Clothing,2,582.3,0,1758.23,Returning,Card
INV1013984,2025-08-24 23:08:05,STR043,PRD0075,Accessories,2,1171.76,0,1474.84,Returning,Card
INV1013985,2025-09-25 05:22:05,STR021,PRD0007,Clothing,3,3617.3,15,1980.88,New,Cash
INV1013986,2024-12-30 04:48:05,STR006,PRD0062,Accessories,4,2319.41,20,1147.57,New,Card
INV1013987,2024-02-17 01:46:05,STR021,PRD0046,Accessories,5,6504.39,0,443.98,Returning,Card
INV1013988,2025-03-12 03:22:05,STR005,PRD0095,Shoes,3,6190.43,0,250.46,Returning,Digital
INV1013989,2025-02-18 18:34:05,STR048,PRD0114,Shoes,3,2763.23,15,504.51,New,Digital
INV1013990,2024-01-06 22:05:05,STR032,PRD0056,Accessories,8,5505.18,30,1415.8,Returning,Card
INV1013991,2024-06-21 22:46:05,STR012,PRD0053,Accessories,1,7700.78,0,673.36,Returning,Card
INV1013992,2024-04-07 18:09:05,STR045,PRD0033,Clothing,3,2556.67,15,1145.59,Returning,Cash
INV1013993,2023-12-06 23:59:05,STR046,PRD0056,Accessories,6,1999.8,10,1031.48,Returning,Cash
INV1013994,2023-12-22 02:06:05,STR029,PRD0036,Clothing,6,4175.23,10,1365.52,Returning,Card
INV1013995,2024-02-25 01:18:05,STR049,PRD0103,Shoes,4,952.54,10,1289.44,Returning,Cash
INV1013996,2025-10-19 23:39:05,STR042,PRD0046,Accessories,4,1514.23,0,531.7,Returning,Cash
INV1013997,2024-05-31 08:13:05,STR039,PRD0094,Shoes,2,1428.83,5,854.44,Returning,Card
INV1013998,2025-09-25 20:15:05,STR005,PRD0061,Accessories,4,8162.28,10,1781.56,New,Cash
INV1013999,2025-02-27 06:15:05,STR032,PRD0060,Accessories,5,1535.31,10,913.87,Returning,Digital
INV1014000,2024-08-17 22:34:05,STR029,PRD0058,Accessories,3,6144.68,5,1716.31,Returning,Cash
INV1014001,2024-06-16 20:47:05,STR048,PRD0091,Shoes,4,1187.8,5,335.76,Returning,Card
INV1014002,2024-01-18 21:16:05,STR012,PRD0006,Clothing,3,4619.85,0,1264.39,Returning,Digital
INV1014003,2023-12-02 07:44:05,STR025,PRD0104,Shoes,4,7450.36,0,1078.39,New,Card
INV1014004,2025-06-20 06:34:05,STR018,PRD0061,Accessories,3,4334.81,20,2142.81,Returning,Digital
INV1014005,2024-06-03 04:22:05,STR026,PRD0036,Clothing,3,2299.23,0,1310.25,New,Digital
INV1014006,2025-04-07 03:26:05,STR042,PRD0056,Accessories,1,3733.3,0,1415.7,Returning,Digital
INV1014007,2024-01-16 00:23:05,STR027,PRD0005,Clothing,3,3170.2,0,1623.6,New,Cash
INV1014008,2025-08-05 02:41:05,STR006,PRD0030,Clothing,2,2419.51,0,1152.45,Returning,Card
INV1014009,2024-04-23 22:37:05,STR034,PRD0017,Clothing,3,3755.2,0,511.78,Returning,Card
INV1014010,2025-09-08 20:04:05,STR013,PRD0112,Shoes,3,4914.46,5,489.09,Returning,Cash
INV1014011,2025-02-08 06:30:05,STR011,PRD0087,Shoes,4,6598.35,0,2033.52,Returning,Digital
INV1014012,2024-09-10 04:20:05,STR033,PRD0059,Accessories,5,2213.19,20,404.17,New,Card
INV1014013,2024-05-03 01:57:05,STR025,PRD0107,Shoes,2,7941.26,5,306.77,Returning,Digital
INV1014014,2025-11-15 01:11:05,STR022,PRD0090,Shoes,8,7821.93,0,197.43,Returning,Cash
INV1014015,2024-10-18 04:40:05,STR007,PRD0040,Clothing,2,4128.67,5,1099.77,Returning,Cash
INV1014016,2025-10-27 04:53:05,STR003,PRD0029,Clothing,2,4974.38,0,1752.66,Returning,Card
INV1014017,2023-12-03 02:07:05,STR001,PRD0098,Shoes,9,3464.33,30,921.64,New,Card
INV1014018,2023-12-14 19:21:05,STR031,PRD0034,Clothing,4,2765.86,0,2100.22,New,Card
INV1014019,2024-08-05 20:05:05,STR043,PRD0062,Accessories,3,1216.75,0,1547.02,Returning,Card
INV1014020,2024-07-21 04:10:05,STR004,PRD0072,Accessories,3,501.05,10,1941.56,Returning,Cash
INV1014021,2025-01-22 03:26:05,STR046,PRD0098,Shoes,3,7763.34,0,1131.66,New,Digital
INV1014022,2024-02-21 18:22:05,STR020,PRD0113,Shoes,3,5741.23,0,1118.2,Returning,Digital
INV1014023,2025-08-04 00:23:05,STR032,PRD0082,Shoes,1,5450.84,0,630.76,Returning,Cash
INV1014024,2024-09-12 07:09:05,STR009,PRD0074,Accessories,1,6646.13,5,663.62,Returning,Digital
INV1014025,2023-12-05 05:08:05,STR022,PRD0086,Shoes,4,7694.84,5,433.64,Returning,Digital
INV1014026,2024-01-13 23:11:05,STR005,PRD0114,Shoes,6,7430.88,20,441.35,Returning,Cash
INV1014027,2025-11-13 04:22:05,STR001,PRD0011,Clothing,6,3924.64,5,446.15,Returning,Card
INV1014028,2025-03-16 19:44:05,STR008,PRD0022,Clothing,3,1482.1,0,1298.32,Returning,Card
INV1014029,2024-07-27 17:59:05,STR034,PRD0083,Shoes,3,2471.08,10,987.77,Returning,Card
INV1014030,2024-05-28 07:16:05,STR033,PRD0115,Shoes,3,1005.18,5,1678.49,Returning,Card
INV1014031,2024-03-24 18:08:05,STR027,PRD0082,Shoes,4,7176.19,15,657.05,New,Cash
INV1014032,2025-08-21 06:26:05,STR025,PRD0012,Clothing,3,4927.71,10,1180.26,Returning,Digital
INV1014033,2024-05-14 19:19:05,STR019,PRD0048,Accessories,2,4056.68,5,722.15,Returning,Digital
INV1014034,2025-10-08 02:55:05,STR005,PRD0083,Shoes,5,858.29,5,1020.6,Returning,Cash
INV1014035,2025-09-19 23:40:05,STR030,PRD0059,Accessories,1,2444.01,5,475.93,New,Digital
INV1014036,2025-09-18 03:13:05,STR011,PRD0023,Clothing,1,2855.22,0,623.93,Returning,Cash
INV1014037,2024-06-24 19:20:05,STR023,PRD0059,Accessories,1,1126.67,15,390.03,Returning,Cash
INV1014038,2025-06-22 22:19:05,STR007,PRD0028,Clothing,5,3033.11,10,288.06,Returning,Cash
INV1014039,2025-02-21 18:50:05,STR012,PRD0035,Clothing,9,2888.25,25,723.14,Returning,Card
INV1014040,2024-03-15 23:12:05,STR003,PRD0003,Clothing,4,3372.24,10,592.54,Returning,Cash
INV1014041,2025-05-09 04:00:05,STR019,PRD0026,Clothing,1,3198.59,0,844.8,New,Card
INV1014042,2024-10-19 01:55:05,STR029,PRD0052,Accessories,8,2720.2,10,536.93,Returning,Digital
INV1014043,2025-05-08 17:41:05,STR049,PRD0073,Accessories,3,3231.79,20,1704.92,Returning,Card
INV1014044,2025-03-09 06:28:05,STR037,PRD0083,Shoes,2,6618.75,15,1152.35,Returning,Card
INV1014045,2025-09-29 19:39:05,STR012,PRD0073,Accessories,2,7350.85,15,1652.9,Returning,Card
INV1014046,2025-06-27 21:48:05,STR050,PRD0112,Shoes,2,4278.71,15,549.57,New,Cash
INV1014047,2025-09-15 23:44:05,STR043,PRD0100,Shoes,2,7345.54,15,1532.99,Returning,Digital
INV1014048,2024-09-28 20:33:05,STR033,PRD0023,Clothing,5,2026.81,10,674.12,Returning,Card
INV1014049,2023-12-07 08:17:05,STR012,PRD0115,Shoes,5,5442.38,0,1835.94,Returning,Card
INV1014050,2024-03-24 04:19:05,STR015,PRD0083,Shoes,2,1616.81,10,1305.79,New,Digital
INV1014051,2024-02-12 18:29:05,STR036,PRD0081,Shoes,4,6580.12,5,1396.43,Returning,Cash
INV1014052,2024-05-16 03:47:05,STR006,PRD0016,Clothing,2,702.99,0,1031.81,Returning,Card
INV1014053,2025-08-08 04:19:05,STR003,PRD0060,Accessories,5,4010.93,20,979.02,Returning,Card
INV1014054,2024-06-17 06:53:05,STR035,PRD0044,Accessories,5,9336.42,10,742.33,Returning,Card
INV1014055,2025-08-31 07:05:05,STR025,PRD0091,Shoes,5,6024.39,10,307.32,Returning,Card
INV1014056,2025-09-23 03:08:05,STR023,PRD0093,Shoes,2,6850.57,5,1440.99,Returning,Card
INV1014057,2024-08-10 19:15:05,STR001,PRD0087,Shoes,3,6796.15,10,2218.89,Returning,Cash
INV1014058,2025-11-19 03:40:05,STR034,PRD0001,Clothing,3,4240.32,0,1269.9,Returning,Card
INV1014059,2025-07-26 19:05:05,STR031,PRD0109,Shoes,5,7638.1,10,888.85,Returning,Cash
INV1014060,2024-08-01 19:47:05,STR008,PRD0055,Accessories,5,2108.14,20,1573.14,Returning,Cash
INV1014061,2025-05-06 00:57:05,STR025,PRD0043,Accessories,4,6899.19,10,505.2,Returning,Card
INV1014062,2025-10-12 23:20:05,STR001,PRD0028,Clothing,8,1885.16,5,267.05,Returning,Card
INV1014063,2024-06-13 05:24:05,STR029,PRD0055,Accessories,4,6197.75,10,1443.82,New,Card
INV1014064,2025-01-27 17:46:05,STR050,PRD0095,Shoes,5,842.13,25,231.25,New,Cash
INV1014065,2024-01-31 19:03:05,STR033,PRD0003,Clothing,1,1052.6,0,687.1,New,Cash
INV1014066,2025-04-15 04:34:05,STR020,PRD0050,Accessories,2,1204.26,10,714.08,Returning,Card
INV1014067,2024-03-04 22:59:05,STR027,PRD0036,Clothing,2,701.64,0,1285.34,New,Digital
INV1014068,2025-10-07 04:38:05,STR037,PRD0045,Accessories,3,8485.75,20,297.57,Returning,Digital
INV1014069,2024-10-05 19:57:05,STR007,PRD0093,Shoes,4,5421.36,0,1794.87,Returning,Cash
INV1014070,2025-03-05 08:06:05,STR044,PRD0033,Clothing,3,3474.6,10,1058.96,New,Cash
INV1014071,2025-07-11 23:10:05,STR028,PRD0027,Clothing,4,1704.72,20,256.18,New,Cash
INV1014072,2025-08-06 23:42:05,STR023,PRD0025,Clothing,1,4867.9,0,1801.89,New,Digital
INV1014073,2024-05-13 22:31:05,STR013,PRD0081,Shoes,4,2569.95,10,1247.21,Returning,Digital
INV1014074,2024-01-08 00:34:05,STR011,PRD0103,Shoes,2,5806.99,0,1425.55,Returning,Cash
INV1014075,2025-03-11 02:33:05,STR011,PRD0025,Clothing,2,4389.9,0,2280.79,New,Cash
INV1014076,2025-08-15 21:37:05,STR024,PRD0110,Shoes,7,3460.11,15,1663.03,Returning,Cash
INV1014077,2024-11-02 04:41:05,STR036,PRD0079,Accessories,5,9787.31,0,613.35,New,Card
INV1014078,2024-10-01 01:57:05,STR024,PRD0115,Shoes,5,3166.0,25,1479.37,Returning,Card
INV1014079,2025-06-21 08:31:05,STR008,PRD0051,Accessories,4,5262.81,10,651.18,Returning,Cash
INV1014080,2024-09-29 06:59:05,STR026,PRD0091,Shoes,4,4275.17,5,348.61,Returning,Card
INV1014081,2023-12-12 00:54:05,STR043,PRD0046,Accessories,6,5162.11,5,499.56,Returning,Cash
INV1014082,2025-06-18 08:33:05,STR040,PRD0083,Shoes,4,2964.34,10,1292.56,New,Card
INV1014083,2025-01-22 03:04:05,STR022,PRD0094,Shoes,2,7731.54,0,1060.19,New,Cash
INV1014084,2024-09-20 19:51:05,STR043,PRD0054,Accessories,2,4975.66,5,1854.85,Returning,Cash
INV1014085,2024-11-29 21:17:05,STR016,PRD0109,Shoes,6,7818.88,0,946.27,Returning,Card
INV1014086,2025-07-16 18:17:05,STR049,PRD0067,Accessories,3,7735.3,0,618.87,New,Cash
INV1014087,2024-10-30 08:08:05,STR021,PRD0114,Shoes,4,6004.03,0,516.64,Returning,Card
INV1014088,2024-09-27 23:11:05,STR005,PRD0053,Accessories,3,585.61,0,586.96,Returning,Cash
INV1014089,2025-08-14 04:54:05,STR030,PRD0074,Accessories,5,1026.25,20,703.56,Returning,Digital
INV1014090,2024-05-20 05:33:05,STR035,PRD0107,Shoes,2,3271.78,0,315.63,Returning,Card
INV1014091,2025-06-28 05:29:05,STR037,PRD0019,Clothing,1,799.13,5,1526.71,Returning,Cash
INV1014092,2025-04-17 00:40:05,STR035,PRD0069,Accessories,3,7840.75,5,744.37,Returning,Cash
INV1014093,2024-09-15 19:31:05,STR045,PRD0098,Shoes,4,5232.07,0,993.17,Returning,Card
INV1014094,2025-05-27 21:11:05,STR024,PRD0094,Shoes,1,2717.71,0,864.55,Returning,Digital
INV1014095,2024-11-27 19:42:05,STR034,PRD0085,Shoes,4,2351.84,5,975.96,Returning,Cash
INV1014096,2024-03-27 23:01:05,STR038,PRD0014,Clothing,3,4162.18,5,475.31,Returning,Cash
INV1014097,2024-03-12 18:44:05,STR042,PRD0075,Accessories,2,4883.41,5,1265.09,Returning,Digital
INV1014098,2023-12-20 20:40:05,STR049,PRD0056,Accessories,4,9666.48,0,1442.76,New,Digital
INV1014099,2023-12-23 18:20:05,STR035,PRD0023,Clothing,6,4384.37,5,875.61,Returning,Card
INV1014100,2024-04-03 23:40:05,STR011,PRD0052,Accessories,1,6770.13,0,508.58,Returning,Card
INV1014101,2025-09-13 21:35:05,STR033,PRD0009,Clothing,2,613.71,5,895.85,New,Cash
INV1014102,2024-08-01 21:34:05,STR040,PRD0078,Accessories,4,7451.52,20,790.55,Returning,Card
INV1014103,2024-02-20 02:25:05,STR043,PRD0018,Clothing,4,1461.94,15,1273.64,Returning,Cash
INV1014104,2024-03-08 05:49:05,STR017,PRD0083,Shoes,6,7567.32,0,1331.7,New,Card
INV1014105,2024-05-19 23:19:05,STR011,PRD0095,Shoes,5,6223.7,10,200.87,New,Card
INV1014106,2025-01-08 22:55:05,STR022,PRD0059,Accessories,3,4407.93,5,405.09,New,Digital
INV1014107,2023-12-28 19:53:05,STR023,PRD0044,Accessories,3,5666.86,5,657.3,New,Card
INV1014108,2025-05-28 01:25:05,STR022,PRD0074,Accessories,2,4100.01,5,578.34,New,Digital
INV1014109,2024-11-19 23:47:05,STR012,PRD0097,Shoes,5,3720.91,15,1764.61,Returning,Digital
INV1014110,2025-03-11 07:58:05,STR047,PRD0084,Shoes,1,6565.32,0,1468.04,Returning,Card
INV1014111,2024-02-11 01:46:05,STR009,PRD0086,Shoes,3,6903.98,25,530.86,New,Digital
INV1014112,2025-09-06 07:26:05,STR001,PRD0048,Accessories,2,3208.84,0,587.37,New,Digital
INV1014113,2025-05-05 23:05:05,STR041,PRD0050,Accessories,3,2513.36,10,641.11,Returning,Card
INV1014114,2025-08-28 01:45:05,STR025,PRD0068,Accessories,2,3077.6,5,129.23,Returning,Cash
INV1014115,2025-05-15 19:19:05,STR033,PRD0115,Shoes,1,4911.13,0,2120.46,New,Cash
INV1014116,2025-09-04 21:35:05,STR006,PRD0046,Accessories,3,1309.69,5,627.23,Returning,Cash
INV1014117,2025-10-29 04:56:05,STR038,PRD0085,Shoes,2,6354.53,5,901.13,Returning,Digital
INV1014118,2023-11-27 22:36:05,STR043,PRD0052,Accessories,4,4884.32,0,558.97,Returning,Card
INV1014119,2024-11-07 07:18:05,STR007,PRD0066,Accessories,4,6899.3,15,1871.44,New,Cash
INV1014120,2025-03-02 07:05:05,STR019,PRD0056,Accessories,4,9537.94,10,1213.37,Returning,Card
INV1014121,2025-11-07 02:45:05,STR014,PRD0035,Clothing,4,4574.09,0,885.95,New,Digital
INV1014122,2025-07-06 23:42:05,STR007,PRD0059,Accessories,3,8828.45,0,488.2,New,Digital
INV1014123,2025-05-07 05:31:05,STR034,PRD0034,Clothing,3,1373.06,15,2130.03,Returning,Cash
INV1014124,2024-02-09 21:50:05,STR043,PRD0075,Accessories,4,6455.66,15,1546.03,Returning,Card
INV1014125,2025-05-29 00:21:05,STR035,PRD0044,Accessories,1,2613.61,0,677.61,New,Card
INV1014126,2025-01-08 22:57:05,STR004,PRD0099,Shoes,3,7002.87,10,2157.84,Returning,Cash
INV1014127,2025-06-21 07:41:05,STR005,PRD0112,Shoes,2,3601.22,10,606.05,New,Card
INV1014128,2024-03-21 03:31:05,STR003,PRD0077,Accessories,2,7155.18,15,1483.04,Returning,Card
INV1014129,2025-01-05 19:23:05,STR005,PRD0083,Shoes,6,1945.24,10,1256.05,New,Digital
INV1014130,2025-09-23 19:53:05,STR028,PRD0099,Shoes,2,4292.45,0,1973.53,New,Card
INV1014131,2025-07-16 00:45:05,STR038,PRD0025,Clothing,5,3444.69,20,2038.06,Returning,Digital
INV1014132,2024-04-12 23:00:05,STR027,PRD0095,Shoes,4,6122.92,10,182.92,Returning,Card
INV1014133,2024-05-07 00:20:05,STR033,PRD0032,Clothing,3,3765.1,10,1369.08,Returning,Card
INV1014134,2025-04-01 18:07:05,STR029,PRD0111,Shoes,3,5725.71,0,1560.35,Returning,Cash
INV1014135,2024-07-09 02:37:05,STR034,PRD0091,Shoes,2,6593.21,0,282.09,New,Digital
INV1014136,2025-07-05 23:14:05,STR026,PRD0080,Accessories,5,5557.71,10,600.21,Returning,Digital
